sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version
2d32ec51121d764d5684c0023f0bd8a6ffb06068ec1cc74f346fc457598b528b,test,Male,Medicine,Licensed Professional,NG,mcq,,"A newborn baby delivered at term appears uniformly blue, has a heart rate of 30/minute, no grimace, a partial flexion of the limbs and irregular respiration at the fifth minute of life. The most important immediate resuscitative measure at that moment is: 





","A newborn baby delivered at term appears uniformly blue, has a heart rate of 30/minute, no grimace, a partial flexion of the limbs and irregular respiration at the fifth minute of life. The most important immediate resuscitative measure at that moment is: 





","{""option1"": ""Wrap in a warm towel"", ""option2"": ""Set up Normal Saline infusion"", ""option3"": ""Start bag and mask ventilation"", ""option4"": ""Start endotracheal intubation"", ""option5"": ""Administer intra-cardiac hydrocortisone injection""}",option4,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
d3ad6f83e1756acb78712eb79b594f833ba58eb0cd31c7ec2fd6b616fd5b212e,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 6-year old child known diabetic presents with severe vomiting and abdominal pain. Examination reveals severe dehydration and fast thready pulse. Which of the following conditions is the likely precipitant? 
","A 6-year old child known diabetic presents with severe vomiting and abdominal pain. Examination reveals severe dehydration and fast thready pulse. Which of the following conditions is the likely precipitant? 
","{""option1"": ""Urinary Tract Infection"", ""option2"": ""Hypertension"", ""option3"": ""Addison\u2019s disease"", ""option4"": ""Severe anaemia"", ""option5"": ""Hypocalcaemia""}",option1,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
8993e7dff190413d3d7df1457086f60a20ac828bf706f7dd601d029f2e556098,test,Male,Medicine,Licensed Professional,NG,mcq,,"Which of the following drugs may be associated with haematuria? 





","Which of the following drugs may be associated with haematuria? 





","{""option1"": ""Rifampicin"", ""option2"": ""Cyclophosphamide"", ""option3"": ""Methotrexate"", ""option4"": ""Diazoxide"", ""option5"": ""Potassium chloride""}",option2,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
7535dd19354496158072c59d8557a2544fd82a8e1724692e8a8687cdf255949a,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 15-month old unimmunized child presents with persistent cough of a week duration. It is associated with occasional loud inspiratory noise and vomiting after episodes of cough. Which of the following additional features should be searched for?
","A 15-month old unimmunized child presents with persistent cough of a week duration. It is associated with occasional loud inspiratory noise and vomiting after episodes of cough. Which of the following additional features should be searched for?
","{""option1"": ""Loud stridor"", ""option2"": ""Subconjunctival haemorrhage"", ""option3"": ""Severe conjunctivitis"", ""option4"": ""Morbilliform rash"", ""option5"": ""Encephalitis""}",option2,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
74b131fbd40ba82da10922ac49ae795d24cb3a104724e22f14de01e2e93e3883,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 5-year old child who is receiving treatment for Burkitt’s Lymphoma presents with serum potassium of 5.6mmol/l and serum calcium 6.7mg/dl. Which of the following clinical features will match the condition?





","A 5-year old child who is receiving treatment for Burkitt’s Lymphoma presents with serum potassium of 5.6 mmol/l and serum calcium 6.7 mg/dl. Which of the following clinical features will match the condition?





","{""option1"": ""Bleeding gums"", ""option2"": ""Oliguria"", ""option3"": ""Inability to stand erect"", ""option4"": ""Severe pallor"", ""option5"": ""Ptosis""}",option2,,Pediatrics,Yes,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
c0d122c62f42a1dcc148e9edc835cae533d51eec34fa0e49205dffd05ab978b2,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following statements is true regarding cornea ulcer?

","Which of the following statements is true regarding cornea ulcer?

","{""option1"": ""The nature of eye discharge cannot assist in the diagnosis"", ""option2"": ""It rarely causes pain"", ""option3"": ""Presence of satellite lesion is suggestive of fungal aetiology"", ""option4"": ""Do not usually threaten vision"", ""option5"": ""It never occurs when cornea epithelium is intact""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
ba5ad9d82f1876978d610f8ff294a740514a9241f6445e1ead7d786bcfa31a05,test,Female,Medicine,Licensed Professional,NG,mcq,,"Identify  the best management option for a suspected corneal laceration


 

","Identify the best management option for a suspected corneal laceration


 

","{""option1"": ""Prescribe topical and oral antibiotics and have the patient return for follow-up in 48hours"", ""option2"": ""To improve exposure, apply 4 rectus sutures in the operating room, usually with general anesthesia"", ""option3"": ""Perform a thorough, gentle exploration and repair in the operating room, usually under general anesthesia"", ""option4"": ""Irrigate the fornixes to ensure that no particles are left behind"", ""option5"": ""Masterly inactivity""}",option3,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
738acec76ed7d74277c77e3c1e7f70357bf645f57507f3cf076629b69b000df2,test,Female,Medicine,Licensed Professional,NG,mcq,,"A healthy 30-year old woman presents with red eyes of 2days duration. There was associated watering, stinging sensation and mild photophobia. Her vision was 6/9 in each eye. The most likely cause of her red eye is:


 

","A healthy 30-year old woman presents with red eyes of 2 days duration. There was associated watering, stinging sensation and mild photophobia. Her vision was 6/9 in each eye. The most likely cause of her red eye is:


 

","{""option1"": ""Angle-closure glaucoma"", ""option2"": ""Viral conjunctivitis"", ""option3"": ""Diabetic retinopathy"", ""option4"": ""Preseptal cellulitis"", ""option5"": ""Hypopyon keratitis""}",option2,,Ophthalmology,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
a6dfdec683a73387c7243289c1446f9f64273afb165a45f6a64008921c88855f,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 12-year-old child presented with right periorbital oedema, ophthalmoplegia and proptosis. Which of the following is incorrect about the management?

","A 12-year-old child presented with right periorbital oedema, ophthalmoplegia and proptosis. Which of the following is incorrect about the management?

","{""option1"": ""Dental caries may be an inciting condition"", ""option2"": ""Most likely diagnosis is preseptal cellulitis"", ""option3"": ""Most likely diagnosis is orbital cellulitis"", ""option4"": ""It may result in a life-threatening condition"", ""option5"": ""Urgent admission into the hospital is required""}",option2,,Ophthalmology,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
e445a373619842277610134bc92e14c32da73b4a3875151ec334643788197221,test,Female,Medicine,Licensed Professional,NG,mcq,,"In the management of ophthalmia neonatorum which of the following will NOT be helpful
 


","In the management of ophthalmia neonatorum which of the following will NOT be helpful
 


","{""option1"": ""Time of appearance of first symptom"", ""option2"": ""History of vaginal discharge in the mother"", ""option3"": ""Gestational age of pregnancy before delivery"", ""option4"": ""Use of Crede\u2019s prophylaxis"", ""option5"": ""Microscopy, culture and sensitivity of eye discharge""}",option4,,Ophthalmology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
c9ff74484fc51fd570b5c79432e3105ca2f6d9c3e262be5cd180336cc9e37d01,test,Female,Medicine,Student,NG,mcq,,"Relevant investigations in haemolytic disease of the newborn include:
","Relevant investigations in haemolytic disease of the newborn include:
","{""option1"": ""Direct Coomb\u2019s Test"", ""option2"": ""Apt Test"", ""option3"": ""Blood culture"", ""option4"": ""Hepatobiliary ultrasound scan"", ""option5"": ""Glucose-6-Phosphate Dehydrogenase assay""}",option1,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
dc5b840ea7686ed638036f775e638a9e7737b72d8c0a1ea69364dda8f7f6b2d3,test,Female,Medicine,Licensed Professional,NG,mcq,,"From which of these structures does meningiomas, (benign primary brain tumors) arise?
                       
","From which of these structures does meningiomas, (benign primary brain tumors) arise?
            
","{""option1"": ""The dura"", ""option2"": ""Arachnoid cap cells"", ""option3"": ""Astrocytes"", ""option4"": ""Meningiocytes"", ""option5"": ""The pia""}",option2,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
7c8598259c5bbeb163ffc69741ca8cad4fb7a253dad169470a616d27067dc3d5,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of these is NOT a component of Foster Kennedy syndrome?





","Which of these is NOT a component of Foster Kennedy syndrome?





","{""option1"": ""Proptosis"", ""option2"": ""Optic atrophy"", ""option3"": ""Contralateral papilloedema"", ""option4"": ""Anosmia"", ""option5"": ""None of the above""}",option1,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
83e049584878ab7a268c45f8af1be62058eae1a67f595e9649549b9ebdc46a47,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 45year old woman presented with 4 months history of headache, poor vision in both eyes and weight gain. The likely diagnosis is

","A 45 year old woman presented with 4 months history of headache, poor vision in both eyes and weight gain. The likely diagnosis is

","{""option1"": ""Pots puffy tumor"", ""option2"": ""Pituitary adenoma"", ""option3"": ""Pinealoma"", ""option4"": ""Craniopharyngioma"", ""option5"": ""Schwanoma""}",option2,,Neurosurgery,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
5960478aee0dbecce4eebc758e1f95a452cc7eaf5f27a5a6ad20aa12470e04c2,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of these terminologies correctly describes a complete thoracic spinal cord injury presentation? 
                  
","Which of these terminologies correctly describes a complete thoracic spinal cord injury presentation? 
         
","{""option1"": ""Upper limb paraplegia"", ""option2"": ""Lower limb paraparesis"", ""option3"": ""Lower limb paraplegia"", ""option4"": ""Quadriparesis"", ""option5"": ""Quadriplegia""}",option3,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
9ce976dc22639976d6ae7046e78ecf346a4fc60f59c7b168a3af07d24a38be95,test,Female,Medicine,Licensed Professional,NG,mcq,,"A 35-year old man was involved in a road traffic accident about 4months ago, he presented now with history of persistent headache.  The differential diagnosis include
	
","A 35-year old man was involved in a road traffic accident about 4 months ago, he presented now with history of persistent headache. The differential diagnosis include
	
","{""option1"": ""Perforated typhoid"", ""option2"": ""Subdural hematoma"", ""option3"": ""Benign intracranial hypertension"", ""option4"": ""Pontine haemorrhage"", ""option5"": ""Pituitary adenoma""}",option2,,Neurosurgery,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
e3869cb9c8bad766ca72c89283a4195c1c68398cc6b3ac0e04fc6002985fe167,test,Female,Medicine,Licensed Professional,NG,mcq,,"What is the most common cause of death in a patient with traumatic brain injury?
            
","What is the most common cause of death in a patient with traumatic brain injury?
      
","{""option1"": ""Hypothermia"", ""option2"": ""Raised intracranial pressure"", ""option3"": ""Respiratory complication"", ""option4"": ""Haemorrhage"", ""option5"": ""Coma""}",option2,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
f9f11dcf75ba23fa7a2feb1e1af6a6e9a0750231831b4a5150f8c5c2d719013b,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of these is NOT a sign of fracture of the base of the skull? 
 
 



","Which of these is NOT a sign of fracture of the base of the skull? 
 
 



","{""option1"": ""Subconjunctival  haemorrhage"", ""option2"": ""Racoon\u2019s eye"", ""option3"": ""CSF otorrhea"", ""option4"": ""Battle\u2019s sign"", ""option5"": ""Panda sign""}",option1,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
a112743af85ad99074b2e764f0e257142abf29caf7d138547c5c738650969e55,test,Female,Medicine,Licensed Professional,NG,mcq,,"Features of raised intracranial pressure include:
","Features of raised intracranial pressure include:
","{""option1"": ""Pupillary dilatation"", ""option2"": ""Pupilloedema"", ""option3"": ""Papilloedema"", ""option4"": ""Pupillary constriction"", ""option5"": ""Pupil dilated and fixed""}",option3,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
2d05400a602f225a5bd14e091810be99894ce2a8786dc259d3ac51a94c743dc7,test,Female,Medicine,Licensed Professional,NG,mcq,,"In head injured patients the minimum and maximum Glasgow coma scores are 

","In head injured patients the minimum and maximum Glasgow coma scores are 

","{""option1"": ""3 and 16 respectively"", ""option2"": ""3 and 15 respectively"", ""option3"": ""4 and 15 respectively"", ""option4"": ""4and 16 respectively"", ""option5"": ""0 and 15 respectively""}",option2,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
5cec36b8703c7586afbb14f55f767d780d36abe063abd6b183a229e4d77dc343,test,Female,Medicine,Licensed Professional,NG,mcq,,"In monitoring a patient with head injury which of the following is not essential? 

","In monitoring a patient with head injury which of the following is not essential? 

","{""option1"": ""Pulse rate, blood pressure, temperature, respiratory rate"", ""option2"": ""Input/ Output chart"", ""option3"": ""Pupillary reaction"", ""option4"": ""Level of consciousness"", ""option5"": ""Level of unconsciousness""}",option5,,Neurosurgery,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
ce161fe44957d87dce853efa5a751cd903a171fc03b8be657fcf540d6de8c003,test,Female,Medicine,Licensed Professional,NG,mcq,,"The World Health Organization (WHO) standard monitors for patient under anaesthesia include the following EXCEPT


 

","The World Health Organization (WHO) standard monitors for patient under anaesthesia include the following EXCEPT


 

","{""option1"": ""Thermometer"", ""option2"": ""Pulse oximeter"", ""option3"": ""Capnography"", ""option4"": ""Oesophageal doppler"", ""option5"": ""Non-invasive blood pressure""}",option4,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
6fe68a94550313ac1c8fe618f82d4554a924a51b901c612c88bdada8a410ad4b,test,Female,Medicine,Licensed Professional,NG,mcq,,"During epidural placement using a midline approach, the epidural needle penetrates the following anatomical layers EXCEPT
","During epidural placement using a midline approach, the epidural needle penetrates the following anatomical layers EXCEPT
","{""option1"": ""Skin"", ""option2"": ""Subarachnoid membrane"", ""option3"": ""Supraspinous ligament"", ""option4"": ""Interspinous ligament"", ""option5"": ""Ligamentum flavum""}",option2,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
8182c9312d52647e41b130b35f293d482244f6c83e00b6b1e34a7a5b9135c963,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following symptoms may NOT be related to systemic toxicity of local anaesthesia?
  
","Which of the following symptoms may NOT be related to systemic toxicity of local anaesthesia?
 
","{""option1"": ""Light headedness"", ""option2"": ""Tinnitus"", ""option3"": ""Circumoral paraesthesia"", ""option4"": ""Fever"", ""option5"": ""Convulsion""}",option4,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
fa6b238ec6fae8fff9572625abda9b020f8925ab450e16c57cdd1f9c551134d5,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following local anaesthesia drugs is NOT an Ester?
","Which of the following local anaesthesia drugs is NOT an Ester?
","{""option1"": ""Bupivacaine"", ""option2"": ""Cocaine"", ""option3"": ""Procaine"", ""option4"": ""Chloroprocaine"", ""option5"": ""Tetracaine""}",option1,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
434cbe36882fd88696d5b1ddd523c1bdd953998250702fd66e7a8175a3a44e28,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following drugs or agents are used in the management of hypovolaemic shock EXCEPT
  
","The following drugs or agents are used in the management of hypovolaemic shock EXCEPT
 
","{""option1"": ""Blood"", ""option2"": ""Colloids"", ""option3"": ""Crystalloids"", ""option4"": ""Ephedrine"", ""option5"": ""Sodium Nitroprusside""}",option5,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
e031b3b6e81393457dbaa17eb3c1af311f685e6a06dc9991dee9cfd34838f991,test,Female,Medicine,Student,NG,mcq,,"The following blood film features and childhood conditions are well matched:
","The following blood film features and childhood conditions are well matched:
","{""option1"": ""Heinz bodies \u2013 Asplenia"", ""option2"": ""Reticulocytisis \u2013 Haemolytic anaemia"", ""option3"": ""Macrocytosis \u2013 Folate deficiency"", ""option4"": ""Toxic granulations \u2013 Septicaemia"", ""option5"": ""Target cells \u2013 Haemoglobinopathies""}","option1,option2,option3,option4,option5",,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
d5c8c52ceca85e7f9749dfcd51de1340ecc622f381f7a7256323b6fc76478ac7,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following intravenous anaesthetics is the most preferable induction agent for an asthmatic patient?

","Which of the following intravenous anaesthetics is the most preferable induction agent for an asthmatic patient?

","{""option1"": ""Sodium thiopentone"", ""option2"": ""Propofol"", ""option3"": ""Ketamine"", ""option4"": ""Etomidate"", ""option5"": ""Midazolam""}",option3,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
3f9fd460a982c76f0602d0919d8d43dcef067f58533bbdca0931487aa02b5c38,test,Female,Medicine,Licensed Professional,NG,mcq,,"Properties of an ideal intravenous agent include the following EXCEPT

","Properties of an ideal intravenous agent include the following EXCEPT

","{""option1"": ""Water soluble"", ""option2"": ""Long shell life"", ""option3"": ""Cheap"", ""option4"": ""Tender on injection"", ""option5"": ""Not painful on injection""}",option4,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
8fc60ccaab363129509be86b6086a390d5bc5a9c91ac9adff4effab28c539432,test,Female,Medicine,Student,NG,mcq,,"Causes of generalized lymph node enlargement include:
","Causes of generalized lymph node enlargement include:
","{""option1"": ""Rubella"", ""option2"": ""HIV/AIDS"", ""option3"": ""Toxoplasmosis"", ""option4"": ""Infectious mononucleosis"", ""option5"": ""Systemic Lupus Erythematosus""}","option1,option2,option3,option4,option5",,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
049d95b8287295572115b0eb7935a3f41331224b4f643acf815dd4e6dc0edbc3,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are the aims of Premedication EXCEPT
  
","The following are the aims of Premedication EXCEPT
 
","{""option1"": ""To calm the patient"", ""option2"": ""To smoothen induction of and recovery from anaesthesia"", ""option3"": ""To produce analgesic when necessary"", ""option4"": ""To provide muscle relaxation"", ""option5"": ""To reduce gastric juice secretion and acidity""}",option4,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
e159da81e17a7e888a800d3a2d6370f900e532f5b2b21108a1930ac4836392ef,test,Female,Medicine,Licensed Professional,NG,mcq,,"The following are different forms of anaesthesia technique EXCEPT
 
","The following are different forms of anaesthesia technique EXCEPT
 
","{""option1"": ""General techniques"", ""option2"": ""Neura-axial techniques"", ""option3"": ""Peripheral nerves block"", ""option4"": ""Local anaesthesia"", ""option5"": ""Eutanasia""}",option5,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
3fe1050038ec36b82f6a0a7f97e707ed01ad740ec32f1dc0813103a3947dfa9b,test,Female,Medicine,Student,NG,mcq,,"A 6-year old girl presents with pubic hair and breast buds. Which of the following should be considered?
","A 6-year old girl presents with pubic hair and breast buds. Which of the following should be considered?
","{""option1"": ""Craniopharyngioma"", ""option2"": ""Hydrocephalus"", ""option3"": ""Sickle Cell Anaemia"", ""option4"": ""Turner syndrome"", ""option5"": ""Ependymoma""}","option1,option5",,Pediatrics,No,0.0,1.0,1.0,expert,0.0,,0.0,,,,,,,v3
b0d4ca996a3a0dc7b9119607ea50aa6b3a0adcd4b514e7297f8621d0b2e06451,test,Female,Medicine,Licensed Professional,NG,mcq,,"Which of the following is  NOT  a component of pre-anaesthetic assessment?

","Which of the following is NOT a component of pre-anaesthetic assessment?

","{""option1"": ""History taking and detailed examination"", ""option2"": ""Airway Assessment"", ""option3"": ""Premedication administration"", ""option4"": ""Counsel and obtain consent for anaesthesia technique"", ""option5"": ""Transfer of critically ill patient""}",option5,,Anesthesiology,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
bfbfa76d2696f642857f5bcdda9a035a376bafaaa0200a02cc4f6ce44010554a,test,Male,Medicine,Intern,NG,saq,,List the major complications seen in bronchopneumonia commonly seen in Africa ,List the major complications seen in bronchopneumonia commonly seen in Africa ,,,"Major complications of bronchopneumonia in Africa include:

1. _Respiratory failure_: Need for mechanical ventilation.
2. _Septicemia_: Bloodstream infection, leading to sepsis or septic shock.
3. _Meningitis_: Infection spreading to the central nervous system.
4. _Pleural effusion_: Fluid accumulation in the pleural space.
5. _Empyema_: Pus collection in the pleural space.
6. _Pneumothorax_: Air leakage into the pleural space.
7. _Bronchiectasis_: Permanent bronchial damage, leading to chronic disease.
8. _Chronic lung disease_: Long-term lung damage, affecting lung function.
9. _Malnutrition_: Prolonged illness leading to malnutrition and weight loss.
10. _Death_: High mortality rates, especially in children under five and adults with underlying conditions.
11. _Acute respiratory distress syndrome (ARDS)_.
12. _Cardiac complications_: Myocarditis, pericarditis, or arrhythmias.
13. _Neurological complications_: Seizures, encephalopathy, or stroke.
14. _Hemolytic anemia_: Red blood cell destruction, often seen in G6PD deficiency.
15. _Co-infections_: Concurrent infections like malaria, HIV, or tuberculosis.

",Pediatrics,Yes,1.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
ffd82ff899177a551e980e053a5edae5138ba2b066d42f52cd5237ca29e3d4d5,test,Male,Medicine,Intern,NG,saq,,How is bronchopneumonia managed in Nigeria tertiary hospitals,How is bronchopneumonia managed in Nigeria tertiary hospitals,,,"Management of bronchopneumonia in Nigerian tertiary hospitals typically involves:

1. _Oxygen therapy_: Supplemental oxygen to maintain adequate oxygen saturation.

2. _Antibiotics_: Broad-spectrum antibiotics, such as ceftriaxone, cefotaxime, or ampicillin, to cover common bacterial pathogens.

3. _Fluid management_: Intravenous fluids to prevent dehydration and maintain electrolyte balance.

4. _Chest physiotherapy_: Techniques like percussion, vibration, and suctioning to help loosen and clear mucus.

5. _Pain management_: Analgesics like acetaminophen or ibuprofen to control chest pain and discomfort.

6. _Monitoring_: Close observation of vital signs, oxygen saturation, and chest X-ray findings.

7. _Supportive care_: Nutritional support, rest, and isolation to prevent transmission.

8. _Mechanical ventilation_: In severe cases, mechanical ventilation may be necessary to support breathing.

9. _Bronchodilators_: Medications like salbutamol or ipratropium bromide to help open airways.

10. _Corticosteroids_: In some cases, corticosteroids like prednisolone may be used to reduce inflammation.
",Pediatrics,Yes,1.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
9c09011876abcb3988b8531005d7a5f56bfb726b2dfdaa82edaa2d3edf559099,test,Male,Medicine,Intern,NG,saq,,What are the signs and symptoms of bronchopneumonia seen in children ,What are the signs and symptoms of bronchopneumonia seen in children ,,,"Bronchopneumonia in children can present with the following signs and symptoms:

*Common symptoms:*

1. _Cough_: Usually dry and persistent, may be accompanied by mucus production
2. _Fever_: High temperature, usually above 102°F (39°C)
3. _Rapid breathing_: Increased respiratory rate
4. _Chest retractions_: Inward movement of the chest wall during breathing
5. _Wheezing_: High-pitched sound while breathing out
6. _Chest pain_: May be present, especially in older children
7. _Fatigue_: Child may appear tired or lethargic
8. _Loss of appetite_: Decreased interest in feeding or eating
9. _Vomiting_: May occur, especially in infants
10. _Diarrhea_: May be present in some cases

*Physical examination findings:*

1. _Crackles_: Abnormal sounds heard through a stethoscope during breathing
2. _Wheezes_: High-pitched sounds heard through a stethoscope during breathing
3. _Rhonchi_: Coarse sounds heard through a stethoscope during breathing
4. _Tachycardia_: Rapid heart rate
5. _Tachypnea_: Rapid breathing rate
6. _Nasal flaring_: Nostrils flare during breathing
7. _Grunting_: Child makes a grunting sound while breathing out

*Severe symptoms (seek immediate medical attention):*

1. _Difficulty breathing_
2. _Cyanosis_ (blue discoloration of lips and fingers)
3. _Severe chest pain_
4. _Confusion or altered mental status_
5. _Severe vomiting or diarrhea_
6. _Refusal to feed or showing signs of dehydration_

",Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
d1942417042ce7cb4a9856c45c7b99a13f51a8cf57ebee08b8ae4cc769f19160,test,Male,Medicine,Licensed Professional,NG,mcq,,"A two-year old child presents at the emergency unit with a 2-day history of fever, cough and sialorrhoea. Examination shows enlarged jugulodigastric lymph nodes. Which of the following is the most likely diagnosis?





","A two-year old child presents at the emergency unit with a 2-day history of fever, cough and sialorrhoea. Examination shows enlarged jugulodigastric lymph nodes. Which of the following is the most likely diagnosis?





","{""option1"": ""Coryza"", ""option2"": ""Pneumonia"", ""option3"": ""Pertussis"", ""option4"": ""Tonsillopharyngitis"", ""option5"": ""Severe bronchiolitis""}",option4,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
dc471707561f061984007d7adf3734088d866ae4f5f553999c2de3cb364f4383,test,Male,Medicine,Intern,NG,saq,,Differentiate between lobar and bronchopneumonia ,Differentiate between lobar and bronchopneumonia ,,,"Lobar pneumonia and bronchopneumonia are two types of pneumonia with distinct characteristics:

*Lobar Pneumonia:*

1. *Affects one or more lobes*: Inflammation is limited to one or more lobes of the lung.
2. *Consolidation*: The affected lobe becomes solid and firm due to inflammation.
3. *Homogeneous involvement*: The entire lobe is affected uniformly.
4. *Typical pathogens*: Usually caused by Streptococcus pneumoniae, Klebsiella pneumoniae, or Haemophilus influenzae.
5. *Symptoms*: Sudden onset, high fever, chills, cough, and chest pain.
6. *Chest X-ray*: Shows homogeneous consolidation of the affected lobe.

*Bronchopneumonia:*

1. *Affects patchy areas*: Inflammation occurs in patchy areas throughout both lungs.
2. *No consolidation*: The lung tissue remains spongy, with patchy areas of inflammation.
3. *Heterogeneous involvement*: Multiple areas of the lung are affected, but not uniformly.
4. *Typical pathogens*: Often caused by Staphylococcus aureus, Pseudomonas aeruginosa, or influenza virus.
5. *Symptoms*: Gradual onset, fever, cough, and chest pain, often with a more prolonged course.
6. *Chest X-ray*: Shows patchy, diffuse infiltrates throughout both lungs.

Key differences:

- Location and extent of inflammation
- Type of consolidation
- Pathogens involved
- Symptoms and onset
- Chest X-ray appearance",Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
e3d4b21265dadc5ca68bf49c405100a50f6693fd5c8bccac090191bdd5565c27,test,Male,Medicine,Licensed Professional,NG,mcq,,"Which of the following is a feature of Advanced acute bilirubin encephalopathy?




","Which of the following is a feature of Advanced acute bilirubin encephalopathy?




","{""option1"": ""Sensorineural deafness"", ""option2"": ""Hypotonia"", ""option3"": ""High-pitched cry"", ""option4"": ""Poor cry"", ""option5"": ""Seizure disorders""}",option3,,Pediatrics,No,0.0,0.0,0.0,expert,0.0,,0.0,,,,,,,v3
0d8d7fcfdac572cd97b7014e19dd5d12c8bee25c461bdb0b3862d26e2442923b,test,Male,Medicine,Licensed Professional,NG,mcq,,"A 13-year old on treatment for chronic kidney disease presents with serum potassium 6.2mmol/l. The clinical picture that matches this laboratory result is: 



","A 13-year old on treatment for chronic kidney disease presents with serum potassium 6.2 mmol/l. The clinical picture that matches this laboratory result is: 



","{""option1"": ""Fast breathing"", ""option2"": ""Abdominal distension"", ""option3"": ""Pseudoparalysis"", ""option4"": ""Hyperactive bowel sounds"", ""option5"": ""Cardiac arrhythmias""}",option5,,Pediatrics,No,0.0,1.0,0.0,expert,0.0,,0.0,,,,,,,v3
